Order_ID,Order_Date,Customer_ID,Product_Category,Discount,Profit,Quantity,Sales,Region
US-2022-114209,5/21/2021,Alejandro Savely,Office Supplies,0.2,30.996,9,82.656,Central
US-2022-125920,5/21/2021,Sally Hughsby,Office Supplies,0.8,-5.8869,3,3.798,Central
US-2022-127642,5/21/2021,Christine Phan,Office Supplies,0,54.8604,2,111.96,East
US-2022-139486,5/21/2021,Logan Haushalter,Technology,0,27.1666,2,66.26,West
US-2022-139486,5/21/2021,Logan Haushalter,Technology,0.2,-12.4146,3,55.176,West
US-2022-146934,5/22/2021,Art Ferguson,Furniture,0.3,-19.9184,2,174.286,East
US-2022-146934,5/22/2021,Art Ferguson,Office Supplies,0,172.3384,4,662.84,East
US-2022-146934,5/22/2021,Art Ferguson,Office Supplies,0,12.9024,6,26.88,East
US-2022-146934,5/22/2021,Art Ferguson,Technology,0,30.432,5,95.1,East
US-2022-146934,5/22/2021,Art Ferguson,Technology,0,74.8142,2,257.98,East
US-2022-146934,5/22/2021,Art Ferguson,Technology,0,86.25,5,345,East
US-2022-154081,5/22/2021,Jim Epp,Technology,0.2,22.2384,2,222.384,West
US-2022-159653,5/22/2021,Jeremy Farry,Office Supplies,0,7.2177,3,14.73,South
US-2022-133725,5/23/2021,Ken Lonsdale,Technology,0.2,148.4946,9,1979.928,Central
US-2022-142762,5/23/2021,Lisa DeCherney,Furniture,0,16.302,3,37.05,West
US-2022-143714,5/23/2021,Christopher Conant,Office Supplies,0.7,-4.196,1,6.294,East
US-2022-143714,5/23/2021,Christopher Conant,Office Supplies,0.2,3.6288,2,10.368,East
US-2022-143714,5/23/2021,Christopher Conant,Technology,0.4,1119.9968,4,8399.976,East
US-2022-143714,5/23/2021,Christopher Conant,Technology,0.4,-24.4764,3,122.382,East
US-2022-154403,5/23/2021,Anne Pryor,Office Supplies,0,2.4402,1,4.98,South
US-2022-136126,5/24/2021,Eugene Hildebrand,Office Supplies,0,91.968,4,191.6,South
US-2022-136126,5/24/2021,Eugene Hildebrand,Office Supplies,0,20.155,5,69.5,South
US-2022-138583,5/24/2021,Dennis Pardue,Office Supplies,0.2,3.3312,3,16.656,East
US-2022-139269,5/25/2021,Julia Barnett,Furniture,0,6.24,4,24.96,South
US-2022-139269,5/25/2021,Julia Barnett,Office Supplies,0,9.2928,2,19.36,South
US-2022-139269,5/25/2021,Julia Barnett,Office Supplies,0,152.118,9,1267.65,South
US-2022-113236,5/26/2021,Cathy Prescott,Office Supplies,0.2,13.8528,6,184.704,South
US-2022-113236,5/26/2021,Cathy Prescott,Technology,0.2,11.98,2,47.92,South
US-2022-119186,5/26/2021,Maurice Satty,Furniture,0.3,-88.784,5,388.43,Central
US-2022-119186,5/26/2021,Maurice Satty,Office Supplies,0.2,5.2026,3,14.352,Central
US-2022-119186,5/26/2021,Maurice Satty,Office Supplies,0.2,3.6288,2,10.368,Central
US-2022-119186,5/26/2021,Maurice Satty,Technology,0.2,-7.1991,1,63.992,Central
US-2022-132409,5/26/2021,Tiffany House,Office Supplies,0.2,6.534,2,34.848,East
US-2022-132409,5/26/2021,Tiffany House,Office Supplies,0.2,0.1692,1,1.504,East
US-2022-148852,5/26/2021,Stewart Visinsky,Furniture,0.2,-84.8232,6,484.704,West
US-2022-148852,5/26/2021,Stewart Visinsky,Office Supplies,0,0,3,5.94,West
US-2022-148852,5/26/2021,Stewart Visinsky,Office Supplies,0,21.7728,7,45.36,West
US-2022-148852,5/26/2021,Stewart Visinsky,Technology,0.2,116.2425,3,371.976,West
US-2022-148852,5/26/2021,Stewart Visinsky,Technology,0.2,23.7564,4,211.168,West
US-2022-149237,5/26/2021,Chris McAfee,Furniture,0,11.3148,3,26.94,Central
US-2022-157266,5/26/2021,Toby Braunhardt,Furniture,0,17.3754,3,41.37,East
US-2022-157266,5/26/2021,Toby Braunhardt,Office Supplies,0,4.4344,2,9.64,East
US-2022-157266,5/26/2021,Toby Braunhardt,Office Supplies,0,9.3312,3,19.44,East
US-2022-157266,5/26/2021,Toby Braunhardt,Office Supplies,0,5.842,2,12.7,East
US-2022-101791,5/27/2021,Brian Stugart,Furniture,0.6,-1.6752,2,5.584,Central
US-2022-101791,5/27/2021,Brian Stugart,Furniture,0.6,-33.3582,3,25.176,Central
US-2022-101791,5/27/2021,Brian Stugart,Office Supplies,0.2,97.3026,9,1297.368,Central
US-2022-122903,5/27/2021,Laura Armstrong,Furniture,0,700.98,5,3504.9,Central
US-2022-122903,5/27/2021,Laura Armstrong,Office Supplies,0,150.984,3,314.55,Central
US-2022-122903,5/27/2021,Laura Armstrong,Office Supplies,0,69.1776,3,144.12,Central
US-2022-136994,5/27/2021,Lynn Smith,Office Supplies,0,6.1548,2,13.38,West
US-2022-113747,5/28/2021,Valerie Dominguez,Office Supplies,0,50.1876,6,185.88,South
US-2022-121377,5/28/2021,Tanja Norvell,Technology,0.2,25.06,1,286.4,Central
US-2022-134803,5/28/2021,Clay Ludtke,Office Supplies,0,78.672,2,262.24,West
US-2022-134803,5/28/2021,Clay Ludtke,Office Supplies,0.2,7.384,4,22.72,West
US-2022-134803,5/28/2021,Clay Ludtke,Office Supplies,0,84.0512,8,182.72,West
US-2022-134803,5/28/2021,Clay Ludtke,Technology,0,7.896,7,131.6,West
US-2022-134803,5/28/2021,Clay Ludtke,Technology,0.2,41.88,2,558.4,West
US-2022-138695,5/28/2021,Kimberly Carter,Furniture,0.2,-24.392,8,390.272,South
US-2022-138695,5/28/2021,Kimberly Carter,Office Supplies,0.2,19.435,13,62.192,South
US-2022-155565,5/28/2021,Edward Hooks,Office Supplies,0,15.372,5,54.9,East
US-2022-156573,5/29/2021,Raymond Buch,Furniture,0.2,14.547,3,44.76,South
US-2022-156573,5/29/2021,Raymond Buch,Office Supplies,0.2,0.3336,2,4.448,South
US-2022-156573,5/29/2021,Raymond Buch,Office Supplies,0.7,-8.6457,3,11.277,South
US-2022-168753,5/29/2021,Rob Lucas,Office Supplies,0,11.375,5,22.75,South
US-2022-168753,5/29/2021,Rob Lucas,Technology,0,274.386,5,979.95,South
US-2022-105578,5/30/2021,Maribeth Yedwab,Furniture,0.2,50.098,2,801.568,West
US-2022-105578,5/30/2021,Maribeth Yedwab,Office Supplies,0.7,-1.9008,3,2.376,West
US-2022-105578,5/30/2021,Maribeth Yedwab,Office Supplies,0.7,-11.9616,2,14.952,West
US-2022-105578,5/30/2021,Maribeth Yedwab,Office Supplies,0.7,-15.08,2,22.62,West
US-2022-105578,5/30/2021,Maribeth Yedwab,Office Supplies,0.2,11.8871,1,32.792,West
US-2022-108210,5/30/2021,Annie Thurman,Technology,0.2,11.198,5,223.96,Central
US-2022-108210,5/30/2021,Annie Thurman,Technology,0.2,7.996,5,79.96,Central
US-2022-113831,5/30/2021,Anna Häberlin,Furniture,0,386.835,10,2275.5,South
US-2022-113831,5/30/2021,Anna Häberlin,Office Supplies,0,29.808,6,62.1,South
US-2022-113831,5/30/2021,Anna Häberlin,Technology,0,653.301,6,1979.7,South
US-2022-129728,5/30/2021,Jason Gross,Furniture,0,11.7488,8,167.84,West
US-2022-145499,5/30/2021,Robert Waldorf,Office Supplies,0.7,-2.6256,2,3.282,South
US-2022-147473,5/30/2021,Nancy Lomonaco,Office Supplies,0,18.6624,6,38.88,West
US-2022-152730,5/30/2021,Eugene Moren,Furniture,0,21.33,5,47.4,Central
US-2022-152730,5/30/2021,Eugene Moren,Office Supplies,0,109.422,3,364.74,Central
US-2022-152730,5/30/2021,Eugene Moren,Office Supplies,0,3.969,5,14.7,Central
US-2022-152730,5/30/2021,Eugene Moren,Office Supplies,0,1.4456,2,5.56,Central
US-2022-152730,5/30/2021,Eugene Moren,Office Supplies,0,301.968,6,629.1,Central
US-2022-152730,5/30/2021,Eugene Moren,Office Supplies,0,21.7728,7,45.36,Central
US-2022-152730,5/30/2021,Eugene Moren,Office Supplies,0,13.9328,4,49.76,Central
US-2022-152730,5/30/2021,Eugene Moren,Technology,0,35.2772,1,125.99,Central
US-2022-153682,5/30/2021,Brooke Gillingham,Technology,0.4,69.999,2,839.988,East
US-2022-158547,5/30/2021,Justin MacKendrick,Office Supplies,0.2,9.294,5,123.92,East
US-2022-166380,5/30/2021,Edward Becker,Office Supplies,0,12.744,9,26.55,South
US-2022-166380,5/30/2021,Edward Becker,Technology,0,26.8752,2,111.98,South
US-2022-150483,5/31/2021,Beth Paige,Furniture,0.3,-38.2158,3,191.079,Central
US-2022-150483,5/31/2021,Beth Paige,Furniture,0.6,-12.8256,3,32.064,Central
US-2022-150483,5/31/2021,Beth Paige,Office Supplies,0.2,6.7048,4,18.496,Central
US-2022-150483,5/31/2021,Beth Paige,Office Supplies,0.2,3.6288,2,10.368,Central
US-2022-168844,5/31/2021,Neoma Murray,Office Supplies,0.2,2.3244,3,7.152,East
US-2022-168844,5/31/2021,Neoma Murray,Technology,0,88.053,6,179.7,East
US-2022-119046,6/2/2021,Edward Hooks,Office Supplies,0.2,3.9312,3,11.232,West
US-2022-119046,6/2/2021,Edward Hooks,Office Supplies,0.2,18.7224,12,51.648,West
US-2022-119046,6/2/2021,Edward Hooks,Office Supplies,0,13.8828,3,30.18,West
US-2022-128293,6/2/2021,Karen Carlisle,Office Supplies,0.2,-12.9568,1,64.784,East
US-2022-164889,6/3/2021,Christine Phan,Furniture,0.2,-1.7772,2,71.088,West
US-2022-119823,6/4/2021,Karen Daniels,Office Supplies,0,35.6636,2,75.88,South
US-2022-157749,6/4/2021,Ken Lonsdale,Furniture,0.6,-356.728,5,419.68,Central
US-2022-157749,6/4/2021,Ken Lonsdale,Furniture,0.6,-2.8308,3,4.044,Central
US-2022-157749,6/4/2021,Ken Lonsdale,Furniture,0.6,-4.6752,3,11.688,Central
US-2022-157749,6/4/2021,Ken Lonsdale,Furniture,0.5,-120.513,5,177.225,Central
US-2022-157749,6/4/2021,Ken Lonsdale,Office Supplies,0.2,1.2038,2,7.408,Central
US-2022-157749,6/4/2021,Ken Lonsdale,Office Supplies,0.2,9.396,5,25.92,Central
US-2022-157749,6/4/2021,Ken Lonsdale,Technology,0.2,11.1944,2,31.984,Central
US-2022-165848,6/4/2021,Edward Nazzal,Furniture,0.2,5.1294,1,136.784,East
US-2022-165848,6/4/2021,Edward Nazzal,Furniture,0,20.7808,4,61.12,East
US-2022-165848,6/4/2021,Edward Nazzal,Office Supplies,0,7.0218,3,14.94,East
US-2022-165848,6/4/2021,Edward Nazzal,Technology,0,364.4595,3,1349.85,East
US-2022-110982,6/5/2021,Chloris Kastensmidt,Office Supplies,0,15.7248,4,58.24,West
US-2022-110982,6/5/2021,Chloris Kastensmidt,Office Supplies,0.2,7.0044,6,21.552,West
US-2022-134908,6/5/2021,Joni Sundaresam,Office Supplies,0.2,2.646,3,7.56,East
US-2022-134908,6/5/2021,Joni Sundaresam,Office Supplies,0.2,-23.364,4,124.608,East
US-2022-149671,6/5/2021,Ken Brennan,Office Supplies,0,15.9588,6,61.38,West
US-2022-165169,6/5/2021,Janet Lee,Office Supplies,0,2.79,2,11.16,East
US-2022-165169,6/5/2021,Janet Lee,Office Supplies,0,6.8724,3,14.94,East
US-2022-165169,6/5/2021,Janet Lee,Office Supplies,0,93.6988,2,360.38,East
US-2022-108350,6/6/2021,Scot Coram,Office Supplies,0,48.5392,4,105.52,East
US-2022-112830,6/6/2021,Liz Preis,Furniture,0.2,34.974,3,466.32,East
US-2022-112830,6/6/2021,Liz Preis,Furniture,0.2,0,2,82.64,East
US-2022-125318,6/6/2021,Roy Collins,Technology,0.2,28.7196,4,328.224,Central
US-2022-127369,6/6/2021,Dave Brooks,Office Supplies,0,207.147,5,714.3,East
US-2022-155971,6/6/2021,Ross Baird,Office Supplies,0,10.584,7,22.05,West
US-2022-155971,6/6/2021,Ross Baird,Office Supplies,0,46.953,5,99.9,West
US-2022-160717,6/6/2021,Maria Etezadi,Technology,0,3.7744,2,26.96,West
US-2022-160717,6/6/2021,Maria Etezadi,Technology,0.2,226.7946,9,3023.928,West
US-2022-160717,6/6/2021,Maria Etezadi,Technology,0.2,161.19,3,477.6,West
US-2022-167472,6/6/2021,Clytie Kelty,Office Supplies,0,5.6016,3,11.67,South
US-2022-167472,6/6/2021,Clytie Kelty,Office Supplies,0,30.7872,3,64.14,South
US-2022-167472,6/6/2021,Clytie Kelty,Office Supplies,0,28.1718,3,59.94,South
US-2022-167472,6/6/2021,Clytie Kelty,Office Supplies,0,6.2208,2,12.96,South
US-2022-167472,6/6/2021,Clytie Kelty,Technology,0,75.5748,6,179.94,South
US-2022-167472,6/6/2021,Clytie Kelty,Technology,0,5.1015,3,26.85,South
US-2022-167472,6/6/2021,Clytie Kelty,Technology,0,129.348,3,323.37,South
US-2022-103163,6/7/2021,Frank Merwin,Office Supplies,0.2,1.5548,1,4.784,West
US-2022-103163,6/7/2021,Frank Merwin,Office Supplies,0,2.3177,1,4.73,West
US-2022-107475,6/7/2021,Roy Skaria,Office Supplies,0.2,3.4974,6,9.648,East
US-2022-120558,6/7/2021,Ross DeVincentis,Office Supplies,0,15.552,5,32.4,East
US-2022-122448,6/9/2021,Dean Braden,Furniture,0.2,13.7646,3,122.352,West
US-2022-139710,6/9/2021,Greg Matthias,Technology,0.2,19.9665,3,177.48,West
US-2022-147368,6/9/2021,Toby Carlisle,Technology,0.5,-27.828,2,695.7,South
US-2022-154662,6/9/2021,Benjamin Farhat,Furniture,0,173.235,3,692.94,Central
US-2022-113243,6/10/2021,Olvera Toch,Furniture,0.2,-217.048,4,1335.68,West
US-2022-113243,6/10/2021,Olvera Toch,Office Supplies,0,9.936,2,20.7,West
US-2022-113243,6/10/2021,Olvera Toch,Office Supplies,0,15.552,5,32.4,West
US-2022-121993,6/10/2021,Joy Bell-,Office Supplies,0.2,7.9704,8,23.616,East
US-2022-118745,6/11/2021,Seth Vernon,Furniture,0.2,33.8517,3,902.712,West
US-2022-127775,6/11/2021,Erica Smith,Technology,0,71.991,3,239.97,East
US-2022-142405,6/11/2021,Sanjit Engle,Office Supplies,0.2,17.5448,14,53.984,West
US-2022-142405,6/11/2021,Sanjit Engle,Office Supplies,0,6.8714,2,14.62,West
US-2022-142405,6/11/2021,Sanjit Engle,Technology,0,132.5898,3,389.97,West
US-2022-169922,6/11/2021,Mary Zewe,Furniture,0.6,-9.0944,7,12.544,Central
US-2022-169922,6/11/2021,Mary Zewe,Office Supplies,0.8,-13.6488,4,8.272,Central
US-2022-169922,6/11/2021,Mary Zewe,Office Supplies,0.8,-2.1504,4,1.344,Central
US-2022-103730,6/12/2021,Steven Cartwright,Furniture,0,18.3456,3,47.04,East
US-2022-103730,6/12/2021,Steven Cartwright,Office Supplies,0,13.878,4,30.84,East
US-2022-103730,6/12/2021,Steven Cartwright,Office Supplies,0,51.759,9,115.02,East
US-2022-103730,6/12/2021,Steven Cartwright,Office Supplies,0,63.4368,6,226.56,East
US-2022-103730,6/12/2021,Steven Cartwright,Technology,0,19.7316,7,68.04,East
US-2022-104633,6/12/2021,Erin Ashbrook,Office Supplies,0,83.646,6,185.88,West
US-2022-104633,6/12/2021,Erin Ashbrook,Office Supplies,0,6.2208,2,12.96,West
US-2022-120824,6/12/2021,Arthur Wiediger,Furniture,0.3,-119.2312,2,379.372,Central
US-2022-120824,6/12/2021,Arthur Wiediger,Furniture,0.6,-4.5396,2,6.984,Central
US-2022-120824,6/12/2021,Arthur Wiediger,Office Supplies,0.8,-160.96,4,64.384,Central
US-2022-120824,6/12/2021,Arthur Wiediger,Office Supplies,0.2,3.9424,8,11.264,Central
US-2022-120824,6/12/2021,Arthur Wiediger,Office Supplies,0.8,-2.667,2,1.524,Central
US-2022-120824,6/12/2021,Arthur Wiediger,Office Supplies,0.2,5.6376,3,15.552,Central
US-2022-120824,6/12/2021,Arthur Wiediger,Office Supplies,0.2,6.7536,9,67.536,Central
US-2022-127208,6/12/2021,Stewart Carmichael,Office Supplies,0,56.2032,1,208.16,South
US-2022-127208,6/12/2021,Stewart Carmichael,Office Supplies,0,8.0352,3,16.74,South
US-2022-138688,6/12/2021,Darrin Van Huff,Office Supplies,0,6.8714,2,14.62,West
US-2022-139941,6/12/2021,Christy Brittain,Office Supplies,0,18.396,3,52.56,East
US-2022-139941,6/12/2021,Christy Brittain,Office Supplies,0,41.823,3,92.94,East
US-2022-147375,6/12/2021,Philisse Overcash,Office Supplies,0.2,113.6394,7,313.488,Central
US-2022-147375,6/12/2021,Philisse Overcash,Technology,0.3,43.1991,3,1007.979,Central
US-2022-164035,6/12/2021,Craig Reiter,Office Supplies,0.2,8.381,5,23.12,Central
US-2022-126795,6/13/2021,Greg Tran,Office Supplies,0.2,11.7488,2,33.568,East
US-2022-136287,6/13/2021,Sonia Sunley,Office Supplies,0,8.694,3,18.9,Central
US-2022-155005,6/13/2021,Sample Company A,Technology,0,94.4925,3,377.97,Central
US-2022-107216,6/14/2021,Paul Van Hugh,Furniture,0,4.1031,3,8.73,West
US-2022-107216,6/14/2021,Paul Van Hugh,Office Supplies,0,2.0416,4,7.04,West
US-2022-107216,6/14/2021,Paul Van Hugh,Office Supplies,0,2.5056,3,8.64,West
US-2022-107216,6/14/2021,Paul Van Hugh,Technology,0,9.6657,1,29.29,West
US-2022-108497,6/14/2021,Marc Harrigan,Furniture,0.15,35.245,5,599.165,West
US-2022-128223,6/14/2021,Ed Braxton,Furniture,0.2,80.843,7,1293.488,West
US-2022-132304,6/14/2021,Anthony Rawles,Furniture,0,334.551,7,1115.17,West
US-2022-133872,6/14/2021,Vivian Mathis,Office Supplies,0.7,-26.624,4,39.936,South
US-2022-133872,6/14/2021,Vivian Mathis,Technology,0.2,2.308,2,18.464,South
US-2022-155747,6/14/2021,Jim Sink,Furniture,0.4,-118.0116,2,337.176,East
US-2022-152765,6/15/2021,Lynn Smith,Office Supplies,0.2,54.215,7,173.488,Central
US-2022-137127,6/16/2021,Jennifer Jackson,Office Supplies,0,4.536,3,9.45,East
US-2022-140977,6/16/2021,James Lanier,Technology,0.5,-1.8295,1,91.475,South
US-2022-148593,6/16/2021,Bill Donatelli,Office Supplies,0,21.7845,5,46.35,West
US-2022-107146,6/17/2021,Lena Creighton,Furniture,0.2,54.3528,4,483.136,West
US-2022-107146,6/17/2021,Lena Creighton,Furniture,0.2,-13.3176,3,266.352,West
US-2022-111682,6/17/2021,Ted Butterfield,Furniture,0.1,7.098,5,319.41,East
US-2022-111682,6/17/2021,Ted Butterfield,Office Supplies,0,0.84,1,1.68,East
US-2022-111682,6/17/2021,Ted Butterfield,Office Supplies,0.2,16.362,4,48.48,East
US-2022-111682,6/17/2021,Ted Butterfield,Office Supplies,0,6.9888,2,14.56,East
US-2022-111682,6/17/2021,Ted Butterfield,Office Supplies,0,15.552,5,32.4,East
US-2022-111682,6/17/2021,Ted Butterfield,Office Supplies,0,52.14,6,208.56,East
US-2022-111682,6/17/2021,Ted Butterfield,Technology,0,3.3,2,30,East
US-2022-123512,6/17/2021,Mike Vittorini,Furniture,0.15,14.098,2,239.666,West
US-2022-123512,6/17/2021,Mike Vittorini,Office Supplies,0,10.8,6,22.5,West
US-2022-123512,6/17/2021,Mike Vittorini,Office Supplies,0,107.7216,4,219.84,West
US-2022-129861,6/17/2021,Denise Monton,Furniture,0.4,-213.5574,3,376.866,East
US-2022-133613,6/17/2021,Christine Phan,Office Supplies,0,2.8536,3,9.84,East
US-2022-133613,6/17/2021,Christine Phan,Office Supplies,0,3.7412,2,7.96,East
US-2022-133613,6/17/2021,Christine Phan,Technology,0,153.0819,3,566.97,East
US-2022-145842,6/17/2021,Fred McMath,Office Supplies,0,0.4074,3,40.74,East
US-2022-159345,6/17/2021,Ivan Gibson,Office Supplies,0,54.8604,2,111.96,West
US-2022-131744,6/18/2021,Stewart Carmichael,Office Supplies,0.2,90.72,3,453.6,East
US-2022-131744,6/18/2021,Stewart Carmichael,Office Supplies,0.7,-3.855,2,4.626,East
US-2022-131744,6/18/2021,Stewart Carmichael,Office Supplies,0.2,2.14,2,6.848,East
US-2022-163461,6/18/2021,Bobby Trafton,Office Supplies,0.2,26.9024,2,76.864,Central
US-2022-105760,6/19/2021,Karen Carlisle,Office Supplies,0,8.0464,2,17.12,West
US-2022-108581,6/20/2021,Erin Ashbrook,Office Supplies,0.2,3.6288,2,10.368,Central
US-2022-108581,6/20/2021,Erin Ashbrook,Technology,0.2,26.3912,4,95.968,Central
US-2022-140081,6/20/2021,Catherine Glotzbach,Office Supplies,0.2,33.5772,2,447.696,East
US-2022-140081,6/20/2021,Catherine Glotzbach,Office Supplies,0.7,-21.7932,6,29.718,East
US-2022-140081,6/20/2021,Catherine Glotzbach,Office Supplies,0.2,15.2064,8,45.056,East
US-2022-140081,6/20/2021,Catherine Glotzbach,Office Supplies,0.2,5.4432,3,15.552,East
US-2022-141397,6/20/2021,Roy Collins,Furniture,0.2,-8.0784,2,161.568,West
US-2022-141397,6/20/2021,Roy Collins,Office Supplies,0,5.6628,2,21.78,West
US-2022-141397,6/20/2021,Roy Collins,Office Supplies,0.2,6.4206,3,17.712,West
US-2022-141397,6/20/2021,Roy Collins,Office Supplies,0,22.4448,7,46.76,West
US-2022-141397,6/20/2021,Roy Collins,Office Supplies,0,9.7164,3,161.94,West
US-2022-149965,6/20/2021,Bill Shonely,Furniture,0,23.6529,3,57.69,Central
US-2022-149965,6/20/2021,Bill Shonely,Technology,0,0.552,1,6.9,Central
US-2022-152534,6/20/2021,Dave Poirier,Office Supplies,0,1.3416,2,5.16,West
US-2022-152534,6/20/2021,Dave Poirier,Office Supplies,0,18.6624,6,38.88,West
US-2022-169194,6/20/2021,Lena Hernandez,Technology,0,4.95,3,45,East
US-2022-169194,6/20/2021,Lena Hernandez,Technology,0,6.104,2,21.8,East
US-2022-119865,6/21/2021,Adam Shillingsburg,Furniture,0.2,-44.196,2,353.568,East
US-2022-119865,6/21/2021,Adam Shillingsburg,Office Supplies,0.2,12.796,5,36.56,East
US-2022-119865,6/21/2021,Adam Shillingsburg,Office Supplies,0.2,60.4968,6,186.144,East
US-2022-168361,6/21/2021,Ken Brennan,Office Supplies,0.8,-1.3376,1,0.836,Central
US-2022-140382,6/23/2021,Ruben Dartt,Office Supplies,0,10.3071,3,21.93,West
US-2022-140382,6/23/2021,Ruben Dartt,Office Supplies,0,9.3906,1,19.98,West
US-2022-140382,6/23/2021,Ruben Dartt,Office Supplies,0,25.2936,4,93.68,West
US-2022-140382,6/23/2021,Ruben Dartt,Technology,0.2,97.0137,7,862.344,West
US-2022-140501,6/23/2021,Irene Maddox,Office Supplies,0,1.4652,2,3.96,East
US-2022-140501,6/23/2021,Irene Maddox,Office Supplies,0,8.6715,5,18.45,East
US-2022-140501,6/23/2021,Irene Maddox,Office Supplies,0,56.1752,4,122.12,East
US-2022-140501,6/23/2021,Irene Maddox,Office Supplies,0,68.9631,3,146.73,East
US-2022-140501,6/23/2021,Irene Maddox,Office Supplies,0,38.988,5,324.9,East
US-2022-142685,6/23/2021,Maureen Gnade,Office Supplies,0,16.7034,7,835.17,East
US-2022-154256,6/23/2021,Sally Matthias,Office Supplies,0,12.1401,7,25.83,East
US-2022-100300,6/24/2021,Max Jones,Office Supplies,0,72.432,3,241.44,West
US-2022-100300,6/24/2021,Max Jones,Office Supplies,0,50.328,1,104.85,West
US-2022-100300,6/24/2021,Max Jones,Technology,0.2,503.64,4,4476.8,West
US-2022-101987,6/24/2021,Hunter Lopez,Technology,0,123.4548,9,440.91,Central
US-2022-130680,6/24/2021,Bill Donatelli,Technology,0.2,-9.56,4,38.24,West
US-2022-166240,6/24/2021,Dave Hallsten,Office Supplies,0.8,-19.602,2,8.712,Central
US-2022-101693,6/25/2021,Logan Currie,Furniture,0.3,-6.089,2,85.246,Central
US-2022-101693,6/25/2021,Logan Currie,Furniture,0.6,-26.1696,2,32.712,Central
US-2022-118913,6/25/2021,Alan Shonely,Office Supplies,0,17.0268,3,60.81,West
US-2022-152051,6/25/2021,Theresa Swint,Furniture,0.3,-18.0882,3,422.058,East
US-2022-152051,6/25/2021,Theresa Swint,Office Supplies,0.7,-27.9312,4,38.088,East
US-2022-152051,6/25/2021,Theresa Swint,Office Supplies,0.2,-50.8704,6,254.352,East
US-2022-100790,6/26/2021,John Grady,Office Supplies,0,6.615,5,14.7,East
US-2022-100790,6/26/2021,John Grady,Office Supplies,0,84.51,5,704.25,East
US-2022-102127,6/26/2021,Victoria Pisteka,Furniture,0,12.8316,3,37.74,East
US-2022-102127,6/26/2021,Victoria Pisteka,Technology,0,9.7972,4,139.96,East
US-2022-102127,6/26/2021,Victoria Pisteka,Technology,0,9.0171,3,20.97,East
US-2022-114951,6/26/2021,Duane Noonan,Furniture,0,6.4206,3,22.14,West
US-2022-118101,6/26/2021,Skye Norling,Office Supplies,0,3.7694,1,8.02,Central
US-2022-118101,6/26/2021,Skye Norling,Office Supplies,0,180.7659,9,368.91,Central
US-2022-118101,6/26/2021,Skye Norling,Office Supplies,0,44.4704,4,171.04,Central
US-2022-119445,6/26/2021,Gene McClure,Office Supplies,0,1.043,5,14.9,East
US-2022-144015,6/26/2021,Adam Hart,Office Supplies,0,8.95,5,17.9,West
US-2022-144015,6/26/2021,Adam Hart,Office Supplies,0,5.616,2,12.48,West
US-2022-144015,6/26/2021,Adam Hart,Office Supplies,0,11.586,2,231.72,West
US-2022-152331,6/26/2021,Lela Donovan,Office Supplies,0.2,0.4641,3,5.304,Central
US-2022-158708,6/26/2021,Alejandro Ballentine,Technology,0.2,3.5742,2,13.616,Central
US-2022-160234,6/26/2021,Phillip Flathmann,Technology,0,39.4255,1,135.95,South
US-2022-153577,6/27/2021,Katharine Harms,Furniture,0.3,-7.7094,3,539.658,Central
US-2022-153577,6/27/2021,Katharine Harms,Office Supplies,0.2,12.1758,7,37.464,Central
US-2022-161928,6/27/2021,Anna Chung,Technology,0.2,12.599,2,201.584,West
US-2022-110044,6/28/2021,Roland Fjeld,Technology,0.2,35.9976,3,359.976,Central
US-2022-154767,6/28/2021,Becky Pak,Furniture,0,20.7332,2,121.96,East
US-2022-154767,6/28/2021,Becky Pak,Office Supplies,0,2.2724,2,8.74,East
US-2022-154767,6/28/2021,Becky Pak,Office Supplies,0,121.1056,4,275.24,East
US-2022-154767,6/28/2021,Becky Pak,Office Supplies,0,3.7412,2,7.96,East
US-2022-154767,6/28/2021,Becky Pak,Office Supplies,0,27.882,2,61.96,East
US-2022-161095,6/28/2021,Chris Selesnick,Office Supplies,0.2,11.7488,2,33.568,West
US-2022-161095,6/28/2021,Chris Selesnick,Office Supplies,0.2,2.8101,3,7.752,West
US-2022-140543,6/29/2021,Corey-Lock,Office Supplies,0,19.188,6,191.88,South
US-2022-135594,6/30/2021,Adrian Hane,Technology,0.2,-0.6265,7,50.12,Central
US-2022-162355,6/30/2021,Philip Fox,Furniture,0,291.3778,7,1266.86,South
US-2022-162355,6/30/2021,Philip Fox,Office Supplies,0,9.7119,3,35.97,South
US-2022-126431,7/1/2021,Stephanie Ulpright,Office Supplies,0,14.0438,1,30.53,East
US-2022-126431,7/1/2021,Stephanie Ulpright,Office Supplies,0,33.777,9,75.06,East
US-2022-126431,7/1/2021,Stephanie Ulpright,Technology,0,6.168,3,30.84,East
US-2022-139997,7/1/2021,Eugene Moren,Technology,0,449.985,5,1499.95,West
US-2022-152163,7/1/2021,Jay Fein,Office Supplies,0,6.532,2,14.2,South
US-2022-152163,7/1/2021,Jay Fein,Office Supplies,0,28.0032,2,58.34,South
US-2022-152163,7/1/2021,Jay Fein,Office Supplies,0,6.2208,2,12.96,South
US-2022-158680,7/1/2021,Nick Zandusky,Office Supplies,0.2,0.9048,1,2.496,West
US-2022-101469,7/2/2021,Katherine Hughes,Office Supplies,0,3.157,2,7.7,South
US-2022-102813,7/2/2021,Erin Ashbrook,Furniture,0.3,0,5,528.43,Central
